URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://fhir.kl.dk/children/ValueSet/BodyheightSCTobservablesChildren,2.0.1,active,,BodyheightSCTobservablesChildren,HøjdeObservationskoderSCT,"SNOMED CT observables for length/height","StructureDefinition/klgateway-children-bodyheight","Internal"
http://fhir.kl.dk/children/ValueSet/KLHealthNurseInterventions,2.0.1,active,,KLHealthNurseInterventions,Sundhedsplejeindsatser,"Need based interventions used in municipality health nursing (sundhedsplejen)","StructureDefinition/klgateway-children-intervention","kl.dk.fhir.term"
http://fhir.kl.dk/children/ValueSet/MotorFunctionCodes,2.0.1,active,,MotorFunctionCodes,MotorikKoder,"Mandatory result values for motor function in small children and school children","StructureDefinition/klgateway-children-motor-function","kl.dk.fhir.term"
http://fhir.kl.dk/children/ValueSet/NicotineCodes,2.0.1,active,,NicotineCodes,NikotinKoder,"Mandatory result values for nicotine use in school children","StructureDefinition/klgateway-children-nicotine","kl.dk.fhir.term"
http://fhir.kl.dk/children/ValueSet/NutritionCodes,2.0.1,active,,NutritionCodes,ErnæringKoder,"Mandatory result values for nutrition in school children","StructureDefinition/klgateway-children-nutrition","kl.dk.fhir.term"
http://fhir.kl.dk/children/ValueSet/ObservationUnitsWeight,2.0.1,active,,ObservationUnitsWeight,ObservationsEnhederVægt,"UCUM units for childrens weight","StructureDefinition/klgateway-children-bodyweight","UCUM"
http://fhir.kl.dk/children/ValueSet/ParentSocialStatusCodes,2.0.1,active,,ParentSocialStatusCodes,ForældresSårbarhedKoder,"Mandatory result values for parents social status. Only documented in parents of small children","StructureDefinition/klgateway-children-parent-social-status","kl.dk.fhir.term"
http://fhir.kl.dk/children/ValueSet/ParentTypes,2.0.1,active,,ParentTypes,ForælderTyper,"Limitation on HL7 role class to only represent parent-relationships, as accepted in the children data-set","StructureDefinition/klgateway-children-related-parent","THO (V3)"
http://fhir.kl.dk/children/ValueSet/ParentsMentalCodes,2.0.1,active,,ParentsMentalCodes,ForældresPsykiskeTilstandKoder,"Mandatory result values for parents mental state","StructureDefinition/klgateway-children-parent-mental-status","kl.dk.fhir.term"
http://fhir.kl.dk/children/ValueSet/PassiveSmokingCodes,2.0.1,active,,PassiveSmokingCodes,PassivRygningKoder,"Mandatory result values for passive smoking in small- and school children","StructureDefinition/klgateway-children-passive-smoking","kl.dk.fhir.term"
http://fhir.kl.dk/children/ValueSet/PhysicalActivityCodes,2.0.1,active,,PhysicalActivityCodes,FysiskAktiviteteKoder,"Mandatory result values for physical activity in school children","StructureDefinition/klgateway-children-physical-activity","kl.dk.fhir.term"
http://fhir.kl.dk/children/ValueSet/SightCodes,2.0.1,active,,SightCodes,SynKoder,"Mandatory result values for sight in school children","StructureDefinition/klgateway-children-sight","kl.dk.fhir.term"
http://fhir.kl.dk/children/ValueSet/SleepCodes,2.0.1,active,,SleepCodes,SøvnKoder,"Mandatory result values for challenges in sleeping pattern in small children and school children","StructureDefinition/klgateway-children-sleep","kl.dk.fhir.term"
http://fhir.kl.dk/children/ValueSet/SocialInteractionCodes,2.0.1,active,,SocialInteractionCodes,SocialKontaktKoder,"Mandatory result values for social interaction in small children and school children","StructureDefinition/klgateway-children-social-interaction","kl.dk.fhir.term"
http://fhir.kl.dk/children/ValueSet/SocialSupportNetworkCodes,2.0.1,active,,SocialSupportNetworkCodes,NetværkKoder,"Mandatory result values for social support network of the family","StructureDefinition/klgateway-children-social-support-network","kl.dk.fhir.term"
http://hl7.dk/fhir/core/ValueSet/dk-core-IEEEBasicObservation,3.2.0,active,,IEEEBasicObservation,Dk Core IEEE Basic Observation,"IEEE MDC codes for Basic Observations usable in Denmark","StructureDefinition/klgateway-children-bodyheight,StructureDefinition/klgateway-children-headcircum,StructureDefinition/klgateway-children-bodyweight","hl7.terminology.r4"
http://hl7.dk/fhir/core/ValueSet/dk-core-LoincBasicObservation,3.2.0,active,,LoincBasicObservation,DK Core LOINC Basic Observations,"LOINC codes describing Basic Observations usable in Denmark.","StructureDefinition/klgateway-children-bodyheight,StructureDefinition/klgateway-children-headcircum,StructureDefinition/klgateway-children-bodyweight","Internal"
http://hl7.dk/fhir/core/ValueSet/dk-core-NPUBasicObservation,3.2.0,active,,NPUBasicObservation,DK Core NPU Basic Observation,"NPU codes for Basic Observations usable in Denmark","StructureDefinition/klgateway-children-bodyheight,StructureDefinition/klgateway-children-headcircum,StructureDefinition/klgateway-children-bodyweight","kl.dk.fhir.term"
http://hl7.dk/fhir/core/ValueSet/dk-core-RelatedPersonRelationshipTypes,3.2.0,active,,RelatedPersonRelationshipTypes,DK Related Person Relationship Types,"DK Related Person Relationship Types","StructureDefinition/klgateway-children-citizen","THO (V3),hl7.fhir.dk.core"
http://hl7.dk/fhir/core/ValueSet/dk-core-SCTBasicObservation,3.2.0,active,,SCTBasicObservation,DK Core SNOMED CT Basic Observation,"SNOMED CT codes for Basic Observations usable in Denmark","StructureDefinition/klgateway-children-headcircum,StructureDefinition/klgateway-children-bodyweight","Internal"
http://hl7.dk/fhir/core/ValueSet/dk-core-TechniquesSCTCodes,3.2.0,active,,TechniquesSCTCodes,DK TechniquesSCTCodes,"SNOMED CT Codes for the technique used when obtaining an observation","StructureDefinition/klgateway-children-sleep,StructureDefinition/klgateway-children-social-support-network,StructureDefinition/klgateway-children-motor-function,StructureDefinition/klgateway-children-parent-social-status,StructureDefinition/klgateway-children-social-interaction,StructureDefinition/klgateway-children-nicotine,StructureDefinition/klgateway-children-exam-result,StructureDefinition/klgateway-children-hearing,StructureDefinition/klgateway-children-indicator,StructureDefinition/klgateway-children-bodyheight,StructureDefinition/klgateway-children-sight,StructureDefinition/klgateway-children-parent-mental-status,StructureDefinition/klgateway-children-feeding-observation,StructureDefinition/klgateway-children-physical-activity,StructureDefinition/klgateway-children-headcircum,StructureDefinition/klgateway-children-bodyweight,StructureDefinition/klgateway-children-nutrition,StructureDefinition/klgateway-children-communication,StructureDefinition/klgateway-children-parent-relationship,StructureDefinition/klgateway-children-passive-smoking","Internal"
http://hl7.dk/fhir/core/ValueSet/dk-core-UCUM-BasicUnits,3.2.0,active,,UCUMBasicUnits,DK Core UCUM Basic Units,"UCUM codes to represent units for basic Observations usable in Denmark","StructureDefinition/klgateway-children-bodyheight,StructureDefinition/klgateway-children-headcircum,StructureDefinition/klgateway-children-bodyweight","UCUM"
http://hl7.dk/fhir/core/ValueSet/dk-marital-status,3.2.0,active,,null,DK MaritalStatus,"This value set defines the set of codes that can be used to indicate the marital status of a person in Denmark.","StructureDefinition/klgateway-children-citizen","hl7.fhir.dk.core"
http://hl7.org/fhir/ValueSet/address-type,4.0.1,active,"2.16.840.1.113883.4.642.3.69",AddressType,AddressType,"The type of an address (physical / postal).","StructureDefinition/klgateway-children-citizen","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/address-use,4.0.1,active,"2.16.840.1.113883.4.642.3.67",AddressUse,AddressUse,"The use of an address.","StructureDefinition/klgateway-children-citizen","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/administrative-gender,4.0.1,active,"2.16.840.1.113883.4.642.3.1",AdministrativeGender,AdministrativeGender,"The gender of a person used for administrative purposes.","StructureDefinition/klgateway-children-related-parent,StructureDefinition/klgateway-children-citizen","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/body-site,4.0.1,draft,"2.16.840.1.113883.4.642.3.141",SNOMEDCTBodyStructures,SNOMED CT Body Structures,"This value set includes all codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 442083009 (Anatomical or acquired body site (body structure)).","StructureDefinition/klgateway-children-sleep,StructureDefinition/klgateway-children-social-support-network,StructureDefinition/klgateway-children-motor-function,StructureDefinition/klgateway-children-parent-social-status,StructureDefinition/klgateway-children-social-interaction,StructureDefinition/klgateway-children-nicotine,StructureDefinition/klgateway-children-exam-result,StructureDefinition/klgateway-children-hearing,StructureDefinition/klgateway-children-indicator,StructureDefinition/klgateway-children-bodyheight,StructureDefinition/klgateway-children-sight,StructureDefinition/klgateway-children-parent-mental-status,StructureDefinition/klgateway-children-feeding-observation,StructureDefinition/klgateway-children-physical-activity,StructureDefinition/klgateway-children-headcircum,StructureDefinition/klgateway-children-bodyweight,StructureDefinition/klgateway-children-nutrition,StructureDefinition/klgateway-children-communication,StructureDefinition/klgateway-children-parent-relationship,StructureDefinition/klgateway-children-passive-smoking","Internal"
http://hl7.org/fhir/ValueSet/bundle-type,4.0.1,active,"2.16.840.1.113883.4.642.3.620",BundleType,BundleType,"Indicates the purpose of a bundle - how it is intended to be used.","StructureDefinition/klgateway-children-delivery-report","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/care-plan-activity-kind,4.0.1,draft,"2.16.840.1.113883.4.642.3.145",CarePlanActivityKind,Care Plan Activity Kind,"Resource types defined as part of FHIR that can be represented as in-line definitions of a care plan activity.","StructureDefinition/klgateway-children-intervention","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/care-plan-activity-outcome,4.0.1,draft,"2.16.840.1.113883.4.642.3.149",CarePlanActivityOutcome,Care Plan Activity Outcome,"Example codes indicating the outcome of a care plan activity. Note that these are in no way complete and might not even be appropriate for some uses.","StructureDefinition/klgateway-children-intervention","Internal"
http://hl7.org/fhir/ValueSet/care-plan-activity-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.146",CarePlanActivityStatus,CarePlanActivityStatus,"Codes that reflect the current state of a care plan activity within its overall life cycle.","StructureDefinition/klgateway-children-intervention","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/care-plan-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.148",CarePlanCategory,Care Plan Category,"Example codes indicating the category a care plan falls within.  Note that these are in no way complete and might not even be appropriate for some uses.","StructureDefinition/klgateway-children-intervention","Internal"
http://hl7.org/fhir/ValueSet/care-plan-intent,4.0.1,draft,"2.16.840.1.113883.4.642.3.150",CarePlanIntent,Care Plan Intent,"Codes indicating the degree of authority/intentionality associated with a care plan.","StructureDefinition/klgateway-children-intervention","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/clinical-findings,4.0.1,draft,"2.16.840.1.113883.4.642.3.232",SNOMEDCTClinicalFindings,SNOMED CT Clinical Findings,"This value set includes all the ""Clinical finding"" [SNOMED CT](http://snomed.info/sct) codes - concepts where concept is-a 404684003 (Clinical finding (finding)).","StructureDefinition/klgateway-children-intervention","Internal"
http://hl7.org/fhir/ValueSet/common-tags,4.0.1,draft,"2.16.840.1.113883.4.642.3.79",CommonTags,Common Tags,"Common Tag Codes defined by FHIR project","StructureDefinition/klgateway-children-delivery-report","THO"
http://hl7.org/fhir/ValueSet/data-absent-reason,4.0.1,active,"2.16.840.1.113883.4.642.3.5",DataAbsentReason,DataAbsentReason,"Used to specify why the normally expected content of the data element is missing.","StructureDefinition/klgateway-children-sleep,StructureDefinition/klgateway-children-social-support-network,StructureDefinition/klgateway-children-motor-function,StructureDefinition/klgateway-children-parent-social-status,StructureDefinition/klgateway-children-social-interaction,StructureDefinition/klgateway-children-nicotine,StructureDefinition/klgateway-children-exam-result,StructureDefinition/klgateway-children-hearing,StructureDefinition/klgateway-children-indicator,StructureDefinition/klgateway-children-bodyheight,StructureDefinition/klgateway-children-sight,StructureDefinition/klgateway-children-parent-mental-status,StructureDefinition/klgateway-children-feeding-observation,StructureDefinition/klgateway-children-physical-activity,StructureDefinition/klgateway-children-headcircum,StructureDefinition/klgateway-children-bodyweight,StructureDefinition/klgateway-children-nutrition,StructureDefinition/klgateway-children-communication,StructureDefinition/klgateway-children-parent-relationship,StructureDefinition/klgateway-children-passive-smoking","THO"
http://hl7.org/fhir/ValueSet/days-of-week,4.0.1,active,"2.16.840.1.113883.4.642.3.512",DaysOfWeek,DaysOfWeek,"The days of the week.","StructureDefinition/klgateway-children-location","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/diagnosis-role,4.0.1,draft,"2.16.840.1.113883.4.642.3.49",DiagnosisRole,DiagnosisRole,"This value set defines a set of codes that can be used to express the role of a diagnosis on the Encounter or EpisodeOfCare record.","StructureDefinition/klgateway-children-encounter","THO"
http://hl7.org/fhir/ValueSet/encounter-admit-source,4.0.1,draft,"2.16.840.1.113883.4.642.3.257",AdmitSource,Admit source,"This value set defines a set of codes that can be used to indicate from where the patient came in.","StructureDefinition/klgateway-children-encounter","THO"
http://hl7.org/fhir/ValueSet/encounter-diet,4.0.1,draft,"2.16.840.1.113883.4.642.3.255",Diet,Diet,"This value set defines a set of codes that can be used to indicate dietary preferences or restrictions a patient may have.","StructureDefinition/klgateway-children-encounter","THO"
http://hl7.org/fhir/ValueSet/encounter-discharge-disposition,4.0.1,draft,"2.16.840.1.113883.4.642.3.259",DischargeDisposition,Discharge disposition,"This value set defines a set of codes that can be used to where the patient left the hospital.","StructureDefinition/klgateway-children-encounter","THO"
http://hl7.org/fhir/ValueSet/encounter-location-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.262",EncounterLocationStatus,EncounterLocationStatus,"The status of the location.","StructureDefinition/klgateway-children-encounter","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/encounter-participant-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.250",ParticipantType,Participant type,"This value set defines a set of codes that can be used to indicate how an individual participates in an encounter.","StructureDefinition/klgateway-children-encounter","THO (V3),THO"
http://hl7.org/fhir/ValueSet/encounter-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.261",EncounterReasonCodes,Encounter Reason Codes,"This examples value set defines the set of codes that can be used to indicate reasons for an encounter.","StructureDefinition/klgateway-children-encounter","Internal"
http://hl7.org/fhir/ValueSet/encounter-special-arrangements,4.0.1,draft,"2.16.840.1.113883.4.642.3.253",SpecialArrangements,Special arrangements,"This value set defines a set of codes that can be used to indicate the kinds of special arrangements in place for a patients visit.","StructureDefinition/klgateway-children-encounter","THO"
http://hl7.org/fhir/ValueSet/encounter-special-courtesy,4.0.1,draft,"2.16.840.1.113883.4.642.3.252",SpecialCourtesy,Special courtesy,"This value set defines a set of codes that can be used to indicate special courtesies provided to the patient.","StructureDefinition/klgateway-children-encounter","THO (V3)"
http://hl7.org/fhir/ValueSet/encounter-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.246",EncounterStatus,EncounterStatus,"Current state of the encounter.","StructureDefinition/klgateway-children-encounter","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/http-verb,4.0.1,active,"2.16.840.1.113883.4.642.3.624",HTTPVerb,HTTPVerb,"HTTP verbs (in the HTTP command line). See [HTTP rfc](https://tools.ietf.org/html/rfc7231) for details.","StructureDefinition/klgateway-children-delivery-report","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/identifier-type,4.0.1,active,"2.16.840.1.113883.4.642.3.45",Identifier Type Codes,IdentifierType,"A coded type for an identifier that can be used to determine which identifier to use for a specific purpose.","StructureDefinition/klgateway-children-location","THO (V2)"
http://hl7.org/fhir/ValueSet/identifier-use,4.0.1,active,"2.16.840.1.113883.4.642.3.57",IdentifierUse,IdentifierUse,"Identifies the purpose for this identifier, if known .","StructureDefinition/klgateway-children-location","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/item-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.444",QuestionnaireItemType,QuestionnaireItemType,"Distinguishes groups from questions and display text and indicates data type for questions.","StructureDefinition/KLGatewayChildrenQuestionnaire","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/jurisdiction,4.0.1,active,"2.16.840.1.113883.4.642.3.48",Jurisdiction ValueSet,Jurisdiction,"This value set defines a base set of codes for country, country subdivision and region    for indicating where a resource is intended to be used.             Note: The codes for countries and country subdivisions are taken from    [ISO 3166](https://www.iso.org/iso-3166-country-codes.html)    while the codes for ""supra-national"" regions are from    [UN Standard country or area codes for statistical use (M49)](http://unstats.un.org/unsd/methods/m49/m49.htm).","StructureDefinition/KLGatewayChildrenQuestionnaire","hl7.terminology.r4,Other"
http://hl7.org/fhir/ValueSet/languages,4.0.1,draft,"2.16.840.1.113883.4.642.3.20",CommonLanguages,Common Languages,"This value set includes common codes from BCP-47 (http://tools.ietf.org/html/bcp47)","StructureDefinition/KLGatewayChildrenQuestionnaire,StructureDefinition/klgateway-children-sleep,StructureDefinition/klgateway-children-motor-function,StructureDefinition/klgateway-children-intervention,StructureDefinition/klgateway-children-nicotine,StructureDefinition/klgateway-children-questionnaire-response,StructureDefinition/klgateway-children-hearing,StructureDefinition/klgateway-children-indicator,StructureDefinition/klgateway-children-location,StructureDefinition/klgateway-children-related-parent,StructureDefinition/klgateway-children-bodyweight,StructureDefinition/klgateway-children-parent-relationship,StructureDefinition/klgateway-children-passive-smoking,StructureDefinition/klgateway-children-delivery-report,StructureDefinition/klgateway-children-social-support-network,StructureDefinition/klgateway-children-parent-social-status,StructureDefinition/klgateway-children-social-interaction,StructureDefinition/klgateway-children-exam-result,StructureDefinition/klgateway-children-bodyheight,StructureDefinition/klgateway-children-sight,StructureDefinition/klgateway-children-parent-mental-status,StructureDefinition/klgateway-children-encounter,StructureDefinition/klgateway-children-feeding-observation,StructureDefinition/klgateway-children-physical-activity,StructureDefinition/klgateway-children-headcircum,StructureDefinition/klgateway-children-nutrition,StructureDefinition/klgateway-children-communication,StructureDefinition/klgateway-children-citizen","hl7.terminology.r4"
http://hl7.org/fhir/ValueSet/link-type,4.0.1,active,"2.16.840.1.113883.4.642.3.423",LinkType,LinkType,"The type of link between this patient resource and another patient resource.","StructureDefinition/klgateway-children-citizen","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/location-mode,4.0.1,draft,"2.16.840.1.113883.4.642.3.330",LocationMode,LocationMode,"Indicates whether a resource instance represents a specific location or a class of locations.","StructureDefinition/klgateway-children-location","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/location-physical-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.328",LocationType,Location type,"This example value set defines a set of codes that can be used to indicate the physical form of the Location.","StructureDefinition/klgateway-children-location,StructureDefinition/klgateway-children-encounter","THO"
http://hl7.org/fhir/ValueSet/location-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.332",LocationStatus,LocationStatus,"Indicates whether the location is still in use.","StructureDefinition/klgateway-children-location","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/medication-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.375",SNOMEDCTMedicationCodes,SNOMED CT Medication Codes,"This value set includes all drug or medicament substance codes and all pharmaceutical/biologic products from SNOMED CT - provided as an exemplar value set.","StructureDefinition/klgateway-children-intervention","Internal"
http://hl7.org/fhir/ValueSet/name-use,4.0.1,active,"2.16.840.1.113883.4.642.3.65",NameUse,NameUse,"The use of a human name.","StructureDefinition/klgateway-children-related-parent,StructureDefinition/klgateway-children-citizen","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/observation-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.403",ObservationCategoryCodes,Observation Category Codes,"Observation Category codes.","StructureDefinition/klgateway-children-sleep,StructureDefinition/klgateway-children-social-support-network,StructureDefinition/klgateway-children-motor-function,StructureDefinition/klgateway-children-parent-social-status,StructureDefinition/klgateway-children-social-interaction,StructureDefinition/klgateway-children-nicotine,StructureDefinition/klgateway-children-exam-result,StructureDefinition/klgateway-children-hearing,StructureDefinition/klgateway-children-indicator,StructureDefinition/klgateway-children-bodyheight,StructureDefinition/klgateway-children-sight,StructureDefinition/klgateway-children-parent-mental-status,StructureDefinition/klgateway-children-feeding-observation,StructureDefinition/klgateway-children-physical-activity,StructureDefinition/klgateway-children-headcircum,StructureDefinition/klgateway-children-bodyweight,StructureDefinition/klgateway-children-nutrition,StructureDefinition/klgateway-children-communication,StructureDefinition/klgateway-children-parent-relationship,StructureDefinition/klgateway-children-passive-smoking","THO"
http://hl7.org/fhir/ValueSet/observation-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.396",LOINCCodes,LOINC Codes,"This value set includes all LOINC codes","StructureDefinition/klgateway-children-sleep,StructureDefinition/klgateway-children-social-support-network,StructureDefinition/klgateway-children-motor-function,StructureDefinition/klgateway-children-parent-social-status,StructureDefinition/klgateway-children-social-interaction,StructureDefinition/klgateway-children-nicotine,StructureDefinition/klgateway-children-exam-result,StructureDefinition/klgateway-children-hearing,StructureDefinition/klgateway-children-indicator,StructureDefinition/klgateway-children-bodyheight,StructureDefinition/klgateway-children-sight,StructureDefinition/klgateway-children-parent-mental-status,StructureDefinition/klgateway-children-feeding-observation,StructureDefinition/klgateway-children-physical-activity,StructureDefinition/klgateway-children-headcircum,StructureDefinition/klgateway-children-bodyweight,StructureDefinition/klgateway-children-nutrition,StructureDefinition/klgateway-children-communication,StructureDefinition/klgateway-children-parent-relationship,StructureDefinition/klgateway-children-passive-smoking","Internal"
http://hl7.org/fhir/ValueSet/observation-interpretation,4.0.1,active,"2.16.840.1.113883.4.642.3.399",ObservationInterpretationCodes,Observation Interpretation Codes,"A categorical assessment, providing a rough qualitative interpretation of the observation value,    such as “normal”/ “abnormal”,”low” / “high”, “better” / “worse”, “susceptible” / “resistant”, “expected”/ “not expected”.    The value set is intended to be for ANY use where coded representation of an interpretation is needed.             Notes:          This is being communicated in v2.x in OBX-8 (Observation Interpretation), in v3 in ObservationInterpretation (CWE) in R1 (Representative Realm) and in FHIR in    Observation.interpretation. Historically these values come from the laboratory domain, and these codes are extensively    used. The value set binding is extensible, so codes outside the value set that are needed for interpretation concepts    (i.e. particular meanings) that are not included in the value set can be used, and these new codes may also be added to    the value set and published in a future version.","StructureDefinition/klgateway-children-sleep,StructureDefinition/klgateway-children-social-support-network,StructureDefinition/klgateway-children-motor-function,StructureDefinition/klgateway-children-parent-social-status,StructureDefinition/klgateway-children-social-interaction,StructureDefinition/klgateway-children-nicotine,StructureDefinition/klgateway-children-exam-result,StructureDefinition/klgateway-children-hearing,StructureDefinition/klgateway-children-indicator,StructureDefinition/klgateway-children-bodyheight,StructureDefinition/klgateway-children-sight,StructureDefinition/klgateway-children-parent-mental-status,StructureDefinition/klgateway-children-feeding-observation,StructureDefinition/klgateway-children-physical-activity,StructureDefinition/klgateway-children-headcircum,StructureDefinition/klgateway-children-bodyweight,StructureDefinition/klgateway-children-nutrition,StructureDefinition/klgateway-children-communication,StructureDefinition/klgateway-children-parent-relationship,StructureDefinition/klgateway-children-passive-smoking","THO (V3)"
http://hl7.org/fhir/ValueSet/observation-methods,4.0.1,draft,"2.16.840.1.113883.4.642.3.395",ObservationMethods,Observation Methods,"Observation Method codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 272394005 (Technique (qualifier value)) or is-a 129264002 (Action (qualifier value)) or is-a 386053000 (Evaluation procedure(procedure))","StructureDefinition/klgateway-children-sleep,StructureDefinition/klgateway-children-social-support-network,StructureDefinition/klgateway-children-motor-function,StructureDefinition/klgateway-children-parent-social-status,StructureDefinition/klgateway-children-social-interaction,StructureDefinition/klgateway-children-nicotine,StructureDefinition/klgateway-children-exam-result,StructureDefinition/klgateway-children-hearing,StructureDefinition/klgateway-children-indicator,StructureDefinition/klgateway-children-bodyheight,StructureDefinition/klgateway-children-sight,StructureDefinition/klgateway-children-parent-mental-status,StructureDefinition/klgateway-children-feeding-observation,StructureDefinition/klgateway-children-physical-activity,StructureDefinition/klgateway-children-headcircum,StructureDefinition/klgateway-children-bodyweight,StructureDefinition/klgateway-children-nutrition,StructureDefinition/klgateway-children-communication,StructureDefinition/klgateway-children-parent-relationship,StructureDefinition/klgateway-children-passive-smoking","Internal"
