Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/ValueSet-DiastolicBloodPressureSCTObservables.json	801	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	11	37	0	0	0	0	0	0	0
fsh-generated/resources/Patient-Helene.json	345	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	8	11	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-SystolicBloodPressureSCTObservables.json	852	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	12	40	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-KLToolsCareBodyTemperature.json	5680	628	0	0	0	0	0	4513	0	4436	0	0	0	0	0	0	0	2	0	0	727	3404	0	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-KLToolsCarePainVAS.json	3759	237	0	0	0	0	0	3123	0	2659	0	0	0	0	0	0	0	1	0	0	470	1797	0	0	0	0	8	0	0
fsh-generated/resources/CodeSystem-KLToolsCodes.json	9172	17	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	56	80	0	0	0	0	2	0	0
fsh-generated/resources/Observation-HeleneBodyTemperature.json	1122	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	23	23	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-WHO5SCTfindingsHappy1.json	586	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	12	53	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-KLToolsQuestionnaireResponse.json	2188	93	0	0	0	0	0	1331	0	1260	0	0	0	0	0	0	0	0	0	0	226	1002	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-KLToolsCare6minwalk.json	5288	607	0	0	0	0	0	3725	0	3593	0	0	0	0	0	0	0	1	0	0	675	2350	0	0	0	0	9	1	1
fsh-generated/resources/Observation-HelenePainVRS.json	1456	14	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	25	21	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-EQ5Danxiety.json	670	4	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	12	49	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-NPUUrinStix.json	2190	6	1	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	20	56	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-BodyheightSCTobservables.json	678	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	15	49	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-KLToolsCareConsciousness.json	6254	575	0	0	0	0	0	3788	0	3503	0	0	0	0	0	0	0	2	0	0	615	2372	0	0	0	0	9	0	0
fsh-generated/resources/ValueSet-EQ5DSCTfindingsAnxiety.json	569	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	12	46	0	0	0	0	1	0	1
fsh-generated/resources/ValueSet-RespirationRateSCTObservables.json	597	3	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	11	43	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-KLToolsWHO5ObservationRested4.json	5031	364	0	0	0	0	0	3204	0	3026	0	0	0	0	0	0	0	1	0	0	539	2024	0	0	0	0	8	0	0
fsh-generated/resources/Observation-Helene6minwalk.json	940	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	21	21	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-WHO5SCTfindingsRested4.json	590	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	15	44	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VRSSCTfindingsPain.json	706	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	14	50	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-KLToolsCarePainVRS.json	4598	341	0	0	0	0	0	3807	0	2923	0	0	1	0	0	0	0	1	0	0	532	2005	0	0	0	0	8	0	0
fsh-generated/resources/Questionnaire-KLToolsCareWHO5.json	2639	6	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	19	33	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-WHO5AnswerCodesCalm.json	1003	5	1	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	14	43	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-FindingInformer.json	1654	119	0	0	0	0	0	324	0	321	0	0	0	0	0	0	0	0	0	0	38	186	0	0	0	0	1	0	1
fsh-generated/resources/Observation-MarksWHO5-2.json	1474	10	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	23	22	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-BodyTemperatureSCTObservables.json	589	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	12	48	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-AssociatedConditions.json	1645	115	0	0	0	0	0	359	0	272	0	0	0	0	0	0	0	0	0	0	42	161	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-EQ5DSCTfindingsHygiene.json	617	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	12	40	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-WHO-5AnswerMark.json	2842	25	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	60	44	0	0	0	0	0	0	0
fsh-generated/resources/Observation-HelenePainVAS.json	1422	15	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	23	33	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-WHO5SCTfindingsInterest5.json	598	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	13	61	0	0	0	0	0	0	0
fsh-generated/resources/Observation-HeleneHeartRate.json	1397	10	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	23	23	0	0	0	0	0	0	0
fsh-generated/resources/Practitioner-AbrahamFraAkutSygeplejen.json	285	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	13	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-KLToolsCareBodyWeight.json	6710	759	0	0	0	0	0	5062	0	4871	0	0	0	0	0	0	0	1	0	0	761	3488	0	0	0	0	12	0	0
fsh-generated/resources/Questionnaire-KLToolsCareEQ5D.json	2931	12	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	21	31	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-WHO5AnswerCodesHappy.json	1007	5	1	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	12	89	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-EQ5Dhygiene.json	670	4	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	12	50	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-EQ5Dpain.json	655	5	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	11	51	0	0	0	0	0	0	0
fsh-generated/resources/Patient-Mark.json	336	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	12	0	0	0	1	0	0	0
fsh-generated/resources/ValueSet-BodyweightSCTobservables.json	734	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	11	52	0	0	0	0	0	0	0
fsh-generated/resources/Observation-HeleneRSS.json	662	6	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	19	23	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-FindingInformerCodes.json	883	5	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	1	0	0	17	51	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-KLToolsCareHeartRate.json	6833	801	0	0	0	0	0	5021	0	5072	0	0	0	0	0	0	0	1	0	0	764	3545	0	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-Technique.json	1663	115	0	0	1	0	0	319	0	289	0	0	0	0	0	0	0	0	0	0	39	200	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-KLtechniquesCodes.json	811	4	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	11	50	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-EQ5Dmobility.json	675	3	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	10	49	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-KLToolsCareBodyHeight.json	5628	587	0	0	0	0	0	5345	0	5009	0	0	0	0	0	0	0	2	0	0	724	3149	0	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-KLToolsWHO5ObservationHappy1.json	5025	334	1	0	0	0	0	3252	0	3055	0	0	0	0	0	0	0	1	0	0	570	1897	0	0	0	0	10	0	0
fsh-generated/resources/ValueSet-EQ5DSCTfindingsMobility.json	622	3	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	14	37	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-KLToolsCareEQ5DObservationHygiene.json	5033	330	0	0	0	0	0	3104	0	3515	0	0	0	0	0	0	0	1	0	0	560	1768	0	0	0	0	10	1	1
fsh-generated/resources/ValueSet-VRSpain.json	817	4	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	13	47	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-KLToolsWHO5ObservationActive3.json	5030	333	0	0	0	0	0	3049	0	3193	0	0	0	0	0	0	0	1	0	0	532	2074	0	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-KLToolsCareEQ5DObservationActivity.json	5041	355	0	0	0	0	0	3105	0	3169	0	0	1	0	0	0	0	1	0	0	562	1691	0	0	1	0	9	0	1
fsh-generated/resources/StructureDefinition-KLToolsCareEQ5DObservationPain.json	5012	332	0	0	0	0	0	3039	0	3000	0	0	0	0	0	0	0	1	0	0	579	1860	0	0	0	0	9	0	0
fsh-generated/resources/ValueSet-TechniqesSCTCodes.json	628	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	12	45	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-WHO5SCTfindingsActive3.json	590	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	12	47	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-EQ5DSCTfindingsPain.json	600	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	13	47	0	0	0	0	0	0	0
fsh-generated/resources/Observation-HeleneOxygenSaturation.json	1399	9	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	26	17	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-WHO5AnswerCodesRested.json	1013	4	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	14	48	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-EQ5DAnswerHelene.json	3048	26	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	70	39	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-WHO5AnswerCodesInterest.json	1024	4	1	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	13	47	0	0	0	0	0	0	0
