Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Bundle-a50c7477-c817-4f98-92a8-b8c15f015d9e.json	8242	5	0	0	0	0	3	0	1	12	0	0	0	0	0	0	0	1	0	0	53	78	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-b9479825-6be1-4fa1-a2ae-74fe67014caa.json	10951	5	1	0	0	0	3	0	2	20	0	0	0	0	0	0	0	0	0	0	66	101	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-c5b55e0e-3bc4-468a-8600-1b23617dbb58.json	6263	6	0	0	0	0	3	0	1	10	0	0	0	0	0	0	0	0	0	0	45	85	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-c60604d1-692b-4e6d-86e5-03046b2d2f16.json	2063	4	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	31	44	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-d2e57785-7d0e-4b30-9e51-62c14185b9ed.json	3836	4	0	0	0	0	2	0	1	7	0	0	0	0	0	0	0	0	0	0	33	53	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-dbe422ac-dd15-4562-838d-1f5ff9ae45d8.json	8348	5	0	0	0	0	3	0	1	19	0	0	0	0	0	0	0	0	0	0	50	66	0	0	0	0	0	0	0
fsh-generated/resources/CarePlan-RikkeInterventionSocialContact.json	1062	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	22	28	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-LOINC.json	3171	4	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	32	9750	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-SNOMED-CT-INT.json	3003	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	35	140	0	0	0	0	1	0	0
fsh-generated/resources/Encounter-10mthEncounter.json	679	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	21	39	0	0	0	0	0	0	0
fsh-generated/resources/Encounter-2mthEncounter.json	679	4	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	22	38	0	0	0	0	0	0	0
fsh-generated/resources/Encounter-2nd1mthEncounter.json	661	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	23	43	0	0	0	0	0	0	0
fsh-generated/resources/Encounter-NeedBasedEncounterRikke.json	980	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	23	37	0	0	0	0	0	0	1
fsh-generated/resources/Encounter-SchoolStartEncounter.json	777	3	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	22	44	0	0	0	1	0	0	0
fsh-generated/resources/Location-SchoolHolbaek.json	498	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	19	41	0	0	0	0	0	0	0
fsh-generated/resources/Observation-KirstenParentMentalStatus.json	785	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	21	41	0	0	0	0	0	0	0
fsh-generated/resources/Observation-LarsIncontinenceObservation.json	751	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	19	43	0	0	0	0	0	0	0
fsh-generated/resources/Observation-LarsMentalStateObservation.json	750	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	20	39	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RikkeBodyHeight.json	891	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	23	45	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RikkeBodyHeight2mth.json	890	4	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	20	46	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RikkeBodyWeight.json	888	5	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	21	36	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RikkeBodyWeight2mth.json	923	4	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	23	38	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RikkeBodyWeight3mth.json	858	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	23	36	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RikkeChildrenParentRelationship.json	865	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	25	33	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RikkeCommunication2mth.json	830	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	23	31	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RikkeEyeContact2mth.json	727	3	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	22	35	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RikkeFeedingObservationNewPeriod.json	1000	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	22	47	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RikkeFeedingObservationPeriod.json	1043	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	24	50	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RikkeFeedingObservationStatus.json	980	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	24	43	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RikkeFeedingObservationStatus10mth.json	995	4	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	23	44	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RikkeHeadCircum.json	1001	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	23	46	0	0	0	1	0	0	0
fsh-generated/resources/Observation-RikkeMotorFunction2mth.json	828	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	23	42	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RikkeSleep2mth.json	808	6	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	22	46	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RikkeSocialInteraction.json	836	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	21	34	0	0	0	0	0	0	0
fsh-generated/resources/Patient-Kirsten.json	593	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20	31	0	0	0	0	0	0	0
fsh-generated/resources/Patient-Lars.json	461	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20	34	0	0	0	0	0	0	0
fsh-generated/resources/Patient-Rikke.json	480	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	33	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-klgateway-children-adbb.json	4613	5	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	70	73	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-klgateway-children-aims.json	2985	4	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	52	70	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-klgateway-children-epds.json	5846	4	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	81	68	0	0	0	0	2	0	0
fsh-generated/resources/Questionnaire-klgateway-children-puf.json	4626	3	0	0	0	0	0	0	1	36	0	0	0	0	0	0	0	1	0	0	139	71	0	0	1	0	3	0	0
fsh-generated/resources/Questionnaire-klgateway-children-sdq11-17.json	15080	5	1	0	0	0	0	0	2	27	0	0	0	0	0	0	0	0	0	0	221	106	0	0	0	0	4	0	0
fsh-generated/resources/Questionnaire-klgateway-children-sdq4-10.json	14828	5	0	0	0	0	0	0	2	20	0	0	0	0	0	0	0	0	0	0	195	96	0	0	0	0	5	0	0
fsh-generated/resources/Questionnaire-klgateway-children-topi.json	1010	6	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	46	52	0	0	0	0	1	0	0
fsh-generated/resources/QuestionnaireResponse-ADBBAnswerRikke.json	1918	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	61	34	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-AIMSAnswerRikke.json	1365	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	49	29	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-EPDSAnswerKirsten.json	2041	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	60	42	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-PUFAnswerRikke.json	4229	4	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	101	43	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-SDQ11-17AnswerRikke.json	5114	4	1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	128	46	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-SDQ4-10AnswerLars.json	4155	5	0	0	0	0	0	0	1	4	0	0	0	0	1	0	0	0	0	0	95	48	0	0	0	0	0	0	1
fsh-generated/resources/QuestionnaireResponse-TOPIRikke.json	534	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	39	39	0	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-RikkesParent.json	424	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18	36	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-BasedOnInterventionExtension.json	1737	3	0	0	0	0	0	15	0	18	0	0	1	0	0	0	0	0	0	0	70	1093	0	0	0	0	1	1	0
fsh-generated/resources/StructureDefinition-FindingInformer.json	1541	4	0	0	0	0	0	15	0	10	0	0	0	0	0	0	0	0	0	0	73	604	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-KLGatewayChildrenQuestionnaire.json	1702	5	0	0	0	0	0	123	0	125	0	0	0	0	0	0	0	1	0	0	324	1459	0	0	0	1	6	0	0
fsh-generated/resources/StructureDefinition-klgateway-children-bodyheight.json	6185	7	1	0	0	0	0	364	0	76	0	0	0	0	0	0	0	3	0	0	817	2781	0	0	0	0	20	1	3
fsh-generated/resources/StructureDefinition-klgateway-children-bodyweight.json	6049	6	0	0	0	0	0	159	0	56	0	0	1	0	0	0	0	3	0	0	819	1867	0	0	0	0	21	0	2
fsh-generated/resources/StructureDefinition-klgateway-children-citizen.json	4802	5	0	0	0	0	0	35	0	28	0	0	0	0	0	0	0	1	0	0	513	1045	0	0	0	0	13	0	1
fsh-generated/resources/StructureDefinition-klgateway-children-communication.json	1477	3	0	0	0	0	0	177	0	50	0	0	0	0	0	0	0	3	0	0	783	1573	0	0	0	0	20	1	2
fsh-generated/resources/StructureDefinition-klgateway-children-delivery-report.json	24103	5	0	0	0	0	0	171	0	30	0	0	0	0	0	0	0	1	0	0	390	535	0	0	1	0	10	0	0
fsh-generated/resources/StructureDefinition-klgateway-children-encounter.json	6973	7	0	0	0	0	0	40	0	29	0	0	1	0	0	0	0	2	0	0	478	1038	0	0	0	0	14	0	1
fsh-generated/resources/StructureDefinition-klgateway-children-exam-result.json	6469	6	0	0	0	0	0	153	1	71	0	0	0	0	0	0	0	3	0	0	763	1563	0	0	0	0	22	0	2
fsh-generated/resources/StructureDefinition-klgateway-children-feeding-observation.json	7851	6	0	0	0	0	0	116	0	59	0	0	0	0	0	0	0	3	0	0	854	1549	0	0	0	0	21	0	2
fsh-generated/resources/StructureDefinition-klgateway-children-headcircum.json	6041	5	0	0	0	0	0	90	0	55	0	0	1	0	0	0	0	2	0	0	755	1642	0	0	0	0	18	1	1
fsh-generated/resources/StructureDefinition-klgateway-children-hearing.json	1441	3	1	0	0	0	0	34	0	46	0	0	0	0	0	0	0	3	0	0	652	1370	0	0	0	0	16	0	2
fsh-generated/resources/StructureDefinition-klgateway-children-incremental-delivery.json	1997	4	0	0	0	0	0	24	0	16	0	0	0	0	0	0	0	1	0	0	269	449	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-klgateway-children-indicator.json	8015	4	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	2	0	0	833	1247	0	0	0	0	17	0	2
fsh-generated/resources/StructureDefinition-klgateway-children-intervention.json	7964	5	0	0	0	0	0	18	0	43	0	0	1	0	0	0	0	1	0	0	499	791	0	0	0	0	11	1	1
fsh-generated/resources/StructureDefinition-klgateway-children-location.json	3704	3	0	0	0	0	0	9	0	18	0	0	0	0	0	0	0	1	0	0	253	562	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-klgateway-children-motor-function.json	1480	3	0	0	0	0	0	51	0	39	0	0	0	0	0	0	0	3	0	0	753	1410	0	0	0	0	15	0	2
fsh-generated/resources/StructureDefinition-klgateway-children-nicotine.json	1495	3	0	0	0	0	0	41	0	36	0	0	0	0	0	0	0	3	0	0	686	1467	0	0	0	0	16	0	1
fsh-generated/resources/StructureDefinition-klgateway-children-nutrition.json	1453	3	0	0	0	0	0	48	0	37	0	0	1	0	0	0	0	3	0	0	701	1532	0	0	0	0	18	0	2
fsh-generated/resources/StructureDefinition-klgateway-children-parent-mental-status.json	1500	3	0	0	0	0	0	45	0	36	0	0	0	0	0	0	0	3	0	0	756	1476	0	0	0	0	30	1	1
fsh-generated/resources/StructureDefinition-klgateway-children-parent-relationship.json	1514	3	1	0	0	0	0	60	0	36	0	0	0	0	0	0	0	3	0	0	778	1509	0	0	0	0	28	0	1
fsh-generated/resources/StructureDefinition-klgateway-children-parent-social-status.json	1505	3	0	0	0	0	0	41	0	54	0	0	0	0	0	0	0	3	0	0	845	1366	0	0	0	0	26	0	2
fsh-generated/resources/StructureDefinition-klgateway-children-passive-smoking.json	1526	3	0	0	0	0	0	35	0	40	0	0	1	0	0	0	0	3	0	0	754	1326	0	0	0	0	27	1	1
fsh-generated/resources/StructureDefinition-klgateway-children-physical-activity.json	1498	2	0	0	0	0	0	35	0	39	0	0	0	0	0	0	0	4	0	0	720	1260	0	0	0	0	27	0	1
fsh-generated/resources/StructureDefinition-klgateway-children-questionnaire-response.json	6288	4	0	0	0	0	0	8	0	46	0	0	0	0	0	0	0	0	0	0	310	634	0	0	0	1	10	0	1
fsh-generated/resources/StructureDefinition-klgateway-children-related-parent.json	3194	4	0	0	0	0	0	8	0	20	0	0	0	0	0	0	0	1	0	0	239	497	0	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-klgateway-children-sight.json	1429	3	0	0	0	0	0	57	0	48	0	0	0	0	0	0	0	4	0	0	706	1284	0	0	0	0	29	1	1
fsh-generated/resources/StructureDefinition-klgateway-children-sleep.json	1441	3	0	0	0	0	0	50	0	54	0	0	0	0	0	0	0	3	0	0	757	1239	0	0	0	0	29	0	1
fsh-generated/resources/StructureDefinition-klgateway-children-social-interaction.json	1498	3	0	0	0	0	0	48	0	69	0	0	1	0	0	0	0	4	0	0	795	1450	0	0	0	0	32	0	2
fsh-generated/resources/StructureDefinition-klgateway-children-social-support-network.json	1524	2	1	0	0	0	0	171	0	53	0	0	0	0	0	0	0	3	0	0	724	1930	0	0	0	0	28	0	1
fsh-generated/resources/ValueSet-BodyheightSCTobservablesChildren.json	658	3	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	25	12500	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ChildrenParentRelationshipCodes.json	803	2	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	25	126	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-CommunicationCodes.json	752	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	27	144	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-EncounterClassCodes.json	765	4	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	27	216	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-EncounterTypes.json	1726	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	37	194	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ExamResults.json	7632	4	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	120	567	0	0	0	0	4	0	0
fsh-generated/resources/ValueSet-FeedingResultsChildren.json	874	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	34	137	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-FindingInformerCodes.json	972	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	33	132	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HearingCodes.json	696	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	26	114	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-IndicatorCodesChildren.json	1655	2	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	37	195	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-KLHealthNurseConditions.json	3689	3	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	57	557	0	0	0	0	2	0	0
fsh-generated/resources/ValueSet-KLHealthNurseInterventions.json	1976	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	26	285	0	0	1	0	1	0	0
fsh-generated/resources/ValueSet-MotorFunctionCodes.json	738	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	25	127	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-NicotineCodes.json	702	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	26	135	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-NutritionCodes.json	704	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	23	152	0	0	0	0	2	0	0
fsh-generated/resources/ValueSet-ObservationUnitsWeight.json	547	1	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	25	406	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ParentSocialStatusCodes.json	781	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	31	99	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ParentTypes.json	554	4	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	30	103	0	0	0	0	3	0	0
fsh-generated/resources/ValueSet-ParentsMentalCodes.json	725	2	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	64	110	0	0	0	1	1	0	0
fsh-generated/resources/ValueSet-PassiveSmokingCodes.json	656	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	33	145	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-PhysicalActivityCodes.json	824	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	32	127	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-SightCodes.json	682	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	32	111	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-SleepCodes.json	728	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	35	121	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-SocialInteractionCodes.json	760	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	32	118	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-SocialSupportNetworkCodes.json	660	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	28	101	0	0	0	0	1	0	0
