Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Encounter-2nd1mthEncounter.json	661	7	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	19	35	0	0	0	0	0	0	0
fsh-generated/resources/Encounter-NeedBasedEncounterRikke.json	980	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	38	0	0	0	0	0	0	0
fsh-generated/resources/Encounter-SchoolStartEncounter.json	777	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	24	41	0	0	0	0	0	0	0
fsh-generated/resources/Location-SchoolHolbaek.json	498	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	22	31	0	0	0	0	0	0	0
fsh-generated/resources/Observation-KirstenParentMentalStatus.json	785	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24	35	0	0	0	0	0	0	0
fsh-generated/resources/Observation-LarsIncontinenceObservation.json	751	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	24	39	0	0	0	0	0	0	0
fsh-generated/resources/Observation-LarsMentalStateObservation.json	750	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	22	39	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RikkeBodyHeight.json	891	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	36	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RikkeBodyHeight2mth.json	890	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	26	32	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RikkeBodyWeight.json	888	4	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	26	32	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RikkeBodyWeight2mth.json	923	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	26	36	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RikkeChildrenParentRelationship.json	865	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	25	33	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RikkeCommunication2mth.json	830	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	24	33	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RikkeEyeContact2mth.json	727	7	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	22	34	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RikkeFeedingObservationNewPeriod.json	1000	7	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	24	33	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RikkeFeedingObservationPeriod.json	1043	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	24	32	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RikkeFeedingObservationStatus.json	980	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	23	35	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RikkeFeedingObservationStatus10mth.json	995	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	27	36	0	0	0	1	0	0	0
fsh-generated/resources/Observation-RikkeHeadCircum.json	1001	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	23	32	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RikkeMotorFunction2mth.json	828	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	29	32	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RikkeSleep2mth.json	808	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	21	40	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RikkeSocialInteraction.json	836	7	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	24	40	0	0	0	0	0	0	0
fsh-generated/resources/Patient-Kirsten.json	593	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	22	37	0	0	0	0	0	0	0
fsh-generated/resources/Patient-Lars.json	461	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20	32	0	0	0	0	0	0	0
fsh-generated/resources/Patient-Rikke.json	480	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	32	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-klgateway-children-adbb.json	4613	7	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	93	78	0	0	0	0	2	0	1
fsh-generated/resources/Questionnaire-klgateway-children-aims.json	2985	7	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	70	63	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-klgateway-children-epds.json	5846	6	1	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	88	67	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-klgateway-children-puf.json	4626	5	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	136	78	0	0	0	0	3	0	0
fsh-generated/resources/Questionnaire-klgateway-children-sdq11-17.json	15080	8	0	0	0	0	0	0	1	28	0	0	0	0	0	0	0	0	0	0	199	89	0	0	0	0	4	0	0
fsh-generated/resources/Questionnaire-klgateway-children-sdq4-10.json	14828	5	0	0	0	0	0	0	2	24	0	0	0	0	0	0	0	0	0	0	226	92	0	0	0	0	6	0	0
fsh-generated/resources/Questionnaire-klgateway-children-topi.json	1010	4	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	55	63	0	0	0	0	1	0	0
fsh-generated/resources/QuestionnaireResponse-ADBBAnswerRikke.json	1918	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	61	44	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-AIMSAnswerRikke.json	1365	7	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	51	37	0	0	0	1	0	0	0
fsh-generated/resources/QuestionnaireResponse-EPDSAnswerKirsten.json	2041	6	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	72	39	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-PUFAnswerRikke.json	4229	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	138	35	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-SDQ11-17AnswerRikke.json	5114	7	1	0	1	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	141	38	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-SDQ4-10AnswerLars.json	4155	7	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	101	42	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-TOPIRikke.json	534	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	42	38	0	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-RikkesParent.json	424	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	25	34	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-BasedOnInterventionExtension.json	1737	6	1	0	0	0	0	17	1	23	0	0	0	0	0	0	0	0	0	0	74	1071	0	0	1	0	2	1	0
fsh-generated/resources/StructureDefinition-FindingInformer.json	1541	6	0	0	0	0	0	19	0	14	0	0	1	0	0	0	0	0	0	0	72	534	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-KLGatewayChildrenQuestionnaire.json	1702	6	0	0	0	0	0	99	0	147	0	0	0	0	0	0	0	1	0	0	351	1562	0	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-klgateway-children-bodyheight.json	6185	6	0	0	0	0	0	346	0	92	0	0	0	0	0	0	0	4	0	0	847	2874	0	0	0	0	24	0	2
fsh-generated/resources/StructureDefinition-klgateway-children-bodyweight.json	6049	5	1	0	0	0	0	181	0	58	0	0	1	0	0	0	0	3	0	0	812	1926	0	0	0	0	17	1	1
fsh-generated/resources/StructureDefinition-klgateway-children-citizen.json	4802	4	0	0	0	0	0	40	0	34	0	0	0	0	0	0	0	1	0	0	449	1090	0	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-klgateway-children-communication.json	1477	4	0	0	0	0	0	186	0	55	0	0	0	0	0	0	0	3	0	0	783	1757	0	0	0	0	16	1	2
fsh-generated/resources/StructureDefinition-klgateway-children-delivery-report.json	24103	7	0	0	0	0	0	172	0	34	0	0	1	1	0	0	0	1	0	0	374	986	0	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-klgateway-children-encounter.json	6973	6	1	0	0	0	0	27	0	40	0	0	0	0	0	0	0	2	0	0	508	922	0	0	0	0	13	0	2
fsh-generated/resources/StructureDefinition-klgateway-children-exam-result.json	6469	8	0	0	0	0	0	107	0	73	0	0	0	0	0	0	0	3	0	0	790	1498	0	0	0	0	19	0	2
fsh-generated/resources/StructureDefinition-klgateway-children-feeding-observation.json	7851	5	0	0	0	0	0	177	0	68	0	0	1	0	0	0	0	4	0	0	842	1625	0	0	0	0	21	1	2
fsh-generated/resources/StructureDefinition-klgateway-children-headcircum.json	6041	4	0	0	0	0	0	101	0	49	0	0	0	0	0	0	0	3	0	0	838	1739	0	0	0	0	17	0	2
fsh-generated/resources/StructureDefinition-klgateway-children-hearing.json	1441	6	0	0	0	0	0	36	0	49	0	0	1	0	0	0	0	3	0	0	855	1354	0	0	0	0	15	1	2
fsh-generated/resources/StructureDefinition-klgateway-children-indicator.json	8015	7	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	2	0	0	980	1332	0	0	0	0	17	0	1
fsh-generated/resources/StructureDefinition-klgateway-children-intervention.json	7964	6	0	0	0	0	0	26	0	58	0	0	0	0	0	0	0	2	0	0	554	738	0	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-klgateway-children-location.json	3704	7	1	0	0	0	0	9	0	27	0	0	1	0	0	0	0	1	0	0	348	527	0	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-klgateway-children-motor-function.json	1480	5	0	0	0	0	0	40	0	50	0	0	0	0	0	0	0	2	0	0	804	1243	0	0	0	0	13	1	1
fsh-generated/resources/StructureDefinition-klgateway-children-nicotine.json	1495	6	0	0	0	0	0	42	0	52	0	0	0	0	0	0	0	6	0	0	777	1219	0	0	0	1	15	0	2
fsh-generated/resources/StructureDefinition-klgateway-children-nutrition.json	1453	4	1	0	0	0	0	49	0	46	0	0	0	0	0	0	0	2	0	0	785	1392	0	0	0	0	16	0	1
fsh-generated/resources/StructureDefinition-klgateway-children-parent-mental-status.json	1500	4	0	0	0	0	0	60	0	42	0	0	1	0	0	0	0	3	0	0	866	1328	0	0	0	0	18	1	2
fsh-generated/resources/StructureDefinition-klgateway-children-parent-relationship.json	1514	5	0	0	0	0	0	45	0	64	0	0	0	0	0	0	0	3	0	0	919	1287	0	0	0	0	18	0	1
fsh-generated/resources/StructureDefinition-klgateway-children-parent-social-status.json	1505	4	1	0	0	0	0	44	0	42	0	0	0	0	0	0	0	4	0	0	842	1457	0	0	0	0	17	1	2
fsh-generated/resources/StructureDefinition-klgateway-children-passive-smoking.json	1526	6	0	0	0	0	0	41	0	44	0	0	1	0	0	0	0	3	0	0	793	1317	0	0	0	0	13	0	1
fsh-generated/resources/StructureDefinition-klgateway-children-physical-activity.json	1498	3	0	0	0	0	0	57	0	37	0	0	0	0	0	0	0	3	0	0	781	1208	0	0	0	0	13	1	2
fsh-generated/resources/StructureDefinition-klgateway-children-questionnaire-response.json	6288	4	0	0	0	0	0	13	0	38	0	0	0	0	0	0	0	1	0	0	348	563	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-klgateway-children-related-parent.json	3194	2	0	0	0	0	0	13	0	35	0	0	0	0	0	0	0	0	0	0	289	464	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-klgateway-children-sight.json	1429	3	0	0	0	0	0	48	0	36	0	0	0	0	0	0	0	3	0	0	758	1198	0	0	0	0	17	0	1
fsh-generated/resources/StructureDefinition-klgateway-children-sleep.json	1441	4	1	0	0	0	0	43	0	28	0	0	1	0	0	0	0	4	0	0	800	1138	0	0	1	0	17	1	2
fsh-generated/resources/StructureDefinition-klgateway-children-social-interaction.json	1498	2	0	0	0	0	0	50	0	41	0	0	0	0	0	0	0	4	0	0	750	1199	0	0	0	0	14	0	1
fsh-generated/resources/StructureDefinition-klgateway-children-social-support-network.json	1524	3	0	0	0	0	0	38	1	37	0	0	0	0	0	0	0	3	0	0	853	1329	0	0	0	0	13	1	1
fsh-generated/resources/ValueSet-BodyheightSCTobservablesChildren.json	658	3	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	23	3456	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ChildrenParentRelationshipCodes.json	803	3	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	26	122	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CommunicationCodes.json	752	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	26	142	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-EncounterClassCodes.json	765	4	1	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	24	156	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-EncounterTypes.json	1726	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	36	180	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ExamResults.json	7632	4	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	102	530	0	0	0	0	2	0	0
fsh-generated/resources/ValueSet-FeedingResultsChildren.json	874	5	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	28	116	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-FindingInformerCodes.json	972	6	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	26	108	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HearingCodes.json	696	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	26	109	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-IndicatorCodesChildren.json	1655	6	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	38	160	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLHealthNurseConditions.json	3689	6	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	65	621	0	0	0	1	2	0	0
fsh-generated/resources/ValueSet-KLHealthNurseInterventions.json	1976	5	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	37	229	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-MotorFunctionCodes.json	738	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	35	124	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-NicotineCodes.json	702	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	29	113	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-NutritionCodes.json	704	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	32	103	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ObservationUnitsWeight.json	547	3	0	0	0	0	0	0	0	5337	0	0	0	0	0	0	0	0	0	0	30	560	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ParentSocialStatusCodes.json	781	2	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	32	81	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ParentTypes.json	554	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	25	82	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ParentsMentalCodes.json	725	4	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	30	99	0	0	0	0	0	0	1
fsh-generated/resources/ValueSet-PassiveSmokingCodes.json	656	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	29	94	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-PhysicalActivityCodes.json	824	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	28	95	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-SightCodes.json	682	3	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	28	105	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-SleepCodes.json	728	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	32	112	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-SocialInteractionCodes.json	760	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	30	107	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-SocialSupportNetworkCodes.json	660	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	27	99	0	0	0	0	0	0	0
